value,filter
3489.2002441936174,3488.772280288175
3494.1396678966794,3486.9354783150334
3484.937068591273,3486.936465503105
3475.5273876709366,3486.473769214248
3480.128809420447,3484.5846293639624
3491.2398958107215,3483.095038774779
3483.9127414803556,3483.2223077858025
3485.4298784458438,3483.934777855045
3492.995219231602,3484.9347030639838
3485.969155632732,3486.381467435771
3498.4666431517244,3488.0421328048687
3495.622861949208,3490.277971218378
3484.2458107228126,3492.010247894011
3479.264260907316,3491.398398071637
3480.648252658997,3488.7423046130452
3479.0349793792066,3485.549101305748
3480.073930974603,3482.789602821581
3481.3688463208173,3480.9478661012017
3491.337871716953,3480.702959130097
3504.5372096809224,3483.176285928471
3509.815253961362,3488.666405027461
3514.971478185368,3495.90780753482
3520.1114988061636,3503.473209106047
3523.1133709572373,3510.517137950025
3539.977621011502,3517.3167053574875
3543.595181245929,3524.74847952052
3544.741317560232,3532.2120494739256
3531.422780551334,3537.586503552041
3522.092299761234,3538.8407907307696
3521.6472053397006,3536.1256388138313
3520.0916214456274,3531.570784395621
3504.527089212069,3526.1363630604437
3507.7664206642075,3519.870660877384
3515.1512698068154,3514.5492490743604
3516.3359995658775,3511.938188819593
3517.210880182329,3511.737556768365
3517.5458704145854,3512.852549756485
3522.1026889534887,3514.652831904553
